EmployeeID,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
1887,3,4,3,2,3,58,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,Male,1,Research Scientist,Divorced,26220,2,Y,23,8,0,24,3,6,0,4
1888,3,3,2,3,4,31,No,Travel_Rarely,Sales,1,3,Life Sciences,1,Female,1,Sales Representative,Married,121850,3,Y,14,8,0,13,2,7,5,2
1889,3,4,4,4,1,35,No,Travel_Rarely,Research & Development,2,1,Life Sciences,1,Male,3,Healthcare Representative,Married,106090,1,Y,22,8,0,10,3,10,0,7
1890,2,3,1,2,2,49,No,Travel_Rarely,Research & Development,25,2,Life Sciences,1,Female,2,Sales Executive,Married,43450,4,Y,15,8,0,29,3,26,1,7
1891,3,3,4,3,2,48,No,Travel_Rarely,Research & Development,1,4,Medical,1,Male,1,Research Scientist,Married,21770,4,Y,18,8,0,13,4,0,0,0
1892,3,3,4,3,2,31,No,Non-Travel,Research & Development,1,2,Technical Degree,1,Female,2,Sales Executive,Married,27930,1,Y,16,8,0,9,4,9,0,0
1893,2,3,2,4,3,36,No,Travel_Rarely,Human Resources,2,4,Technical Degree,1,Male,1,Sales Executive,Single,79180,2,Y,12,8,2,8,3,6,0,1
1894,3,3,4,1,3,38,No,Travel_Rarely,Sales,6,3,Other,1,Male,2,Sales Executive,Married,87890,1,Y,11,8,3,15,4,15,5,11
1895,2,3,3,2,3,32,No,Non-Travel,Sales,18,3,Marketing,1,Male,1,Laboratory Technician,Married,23890,6,Y,12,8,1,5,4,3,0,2
1896,2,3,3,2,3,25,Yes,Travel_Rarely,Research & Development,1,2,Life Sciences,1,Male,1,Sales Executive,Married,32120,1,Y,15,8,1,1,3,1,0,0
1897,3,3,1,2,2,40,No,Travel_Rarely,Research & Development,1,4,Medical,1,Male,2,Research Scientist,Divorced,192320,2,Y,14,8,1,11,3,1,0,0
1898,2,3,3,1,3,26,No,Travel_Frequently,Sales,11,3,Marketing,1,Male,2,Healthcare Representative,Single,22670,1,Y,19,8,3,7,2,7,0,7
1899,3,3,4,1,3,41,No,Travel_Rarely,Research & Development,1,4,Medical,1,Male,1,Research Scientist,Single,195170,2,Y,13,8,0,20,5,18,2,17
1900,1,3,3,3,3,36,No,Travel_Rarely,Research & Development,9,3,Life Sciences,1,Female,2,Healthcare Representative,Single,24360,4,Y,13,8,0,16,3,11,3,9
1901,3,3,4,2,4,19,Yes,Travel_Rarely,Research & Development,15,3,Life Sciences,1,Male,2,Research Scientist,Single,160640,1,Y,15,8,1,1,3,1,0,0
1902,3,3,1,1,3,20,Yes,Travel_Rarely,Research & Development,29,3,Life Sciences,1,Female,3,Laboratory Technician,Single,27070,1,Y,11,8,0,1,2,1,0,0
1903,3,3,4,4,1,31,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,4,Research Director,Married,190680,0,Y,12,8,0,10,1,9,8,5
1904,2,3,4,2,3,40,No,Travel_Frequently,Sales,1,3,Marketing,1,Male,1,Research Scientist,Divorced,39310,8,Y,19,8,0,3,2,1,0,0
1905,3,4,3,1,4,32,No,Travel_Rarely,Research & Development,24,3,Life Sciences,1,Male,4,Laboratory Technician,Married,37300,1,Y,25,8,1,8,4,8,6,3
1906,3,3,3,4,3,36,Yes,Travel_Rarely,Research & Development,10,3,Medical,1,Male,3,Sales Executive,Married,22320,1,Y,12,8,1,16,2,16,3,7
1907,3,3,2,4,3,33,No,Travel_Rarely,Research & Development,1,4,Medical,1,Female,4,Manufacturing Director,Single,44650,0,Y,13,8,0,6,3,5,1,4
1908,2,3,1,3,1,37,Yes,Travel_Rarely,Sales,10,4,Marketing,1,Female,3,Human Resources,Married,30720,5,Y,14,8,0,17,3,14,11,7
1909,3,3,3,2,2,45,No,Non-Travel,Research & Development,8,1,Life Sciences,1,Male,2,Sales Executive,Married,33190,1,Y,12,8,1,9,3,9,0,8
1910,3,3,3,NA,3,29,No,Travel_Frequently,Research & Development,29,1,Life Sciences,1,Male,1,Sales Representative,Married,192020,1,Y,12,8,0,3,5,3,0,2
1911,2,3,3,3,3,35,No,Travel_Rarely,Human Resources,1,3,Human Resources,1,Male,3,Laboratory Technician,Married,136750,1,Y,15,8,3,5,5,5,1,0
1912,3,3,4,4,NA,52,No,Travel_Rarely,Research & Development,5,4,Other,1,Male,1,Laboratory Technician,Married,29110,2,Y,17,8,2,26,3,9,7,8
1913,1,3,4,3,3,58,Yes,Travel_Rarely,Sales,9,2,Medical,1,Female,4,Sales Executive,Single,59570,4,Y,14,8,1,7,2,1,0,0
1914,3,3,3,3,4,53,No,Travel_Rarely,Research & Development,9,3,Technical Degree,1,Male,1,Manager,Divorced,39200,6,Y,16,8,1,22,3,17,15,2
1915,2,3,3,3,4,30,No,Travel_Rarely,Sales,3,4,Marketing,1,Male,1,Sales Executive,Divorced,64340,5,Y,14,8,1,10,3,8,7,7
1916,3,4,3,4,3,38,No,Non-Travel,Sales,4,3,Life Sciences,1,Male,2,Research Director,Single,100480,1,Y,23,8,1,6,2,5,1,3
1917,1,3,4,4,3,35,No,Travel_Rarely,Sales,1,2,Life Sciences,1,Female,2,Healthcare Representative,Divorced,109380,6,Y,14,8,2,12,2,10,0,8
1918,2,3,1,3,3,39,No,Travel_Rarely,Sales,1,1,Marketing,1,Male,2,Research Scientist,Single,23400,0,Y,11,8,1,9,2,8,0,7
1919,3,3,2,2,2,40,Yes,Non-Travel,Research & Development,2,4,Life Sciences,1,Male,1,Human Resources,Single,65450,4,Y,15,8,0,22,2,1,0,0
1920,3,3,3,3,4,47,No,Travel_Frequently,Research & Development,7,4,Life Sciences,1,Male,3,Sales Executive,Divorced,69310,1,Y,11,8,0,20,3,19,2,7
1921,3,3,1,4,3,36,No,Non-Travel,Sales,28,1,Life Sciences,1,Male,2,Research Scientist,Divorced,48980,4,Y,13,8,1,12,3,7,0,7
1922,3,4,3,1,3,31,Yes,Non-Travel,Research & Development,28,4,Medical,1,Male,2,Research Scientist,Single,25930,0,Y,21,8,0,4,2,3,1,2
1923,3,3,4,3,3,33,No,Non-Travel,Sales,15,3,Other,1,Male,4,Research Director,Single,194360,1,Y,19,8,2,10,4,10,6,0
1924,2,3,4,1,3,29,Yes,Travel_Rarely,Human Resources,3,5,Life Sciences,1,Male,1,Sales Executive,Single,27230,6,Y,11,8,1,3,2,0,0,0
1925,3,3,2,4,3,33,No,Travel_Rarely,Research & Development,2,2,Technical Degree,1,Male,2,Laboratory Technician,Single,34790,3,Y,12,8,0,5,3,3,0,2
1926,3,3,4,4,3,45,No,Travel_Rarely,Research & Development,26,1,Medical,1,Female,3,Healthcare Representative,Divorced,27940,3,Y,19,8,1,8,2,5,0,2
1927,2,4,4,4,2,50,No,Travel_Rarely,Sales,10,1,Life Sciences,1,Female,1,Manufacturing Director,Divorced,52490,9,Y,21,8,2,32,2,5,1,3
1928,2,3,3,2,3,33,No,Travel_Frequently,Sales,1,3,Marketing,1,Male,2,Human Resources,Married,21760,1,Y,14,8,1,6,2,6,1,2
1929,3,3,1,3,4,41,No,Travel_Frequently,Sales,11,3,Other,1,Male,1,Laboratory Technician,Divorced,168720,2,Y,15,8,1,21,2,18,0,11
1930,3,3,3,2,3,27,No,Travel_Rarely,Research & Development,20,4,Other,1,Male,2,Manufacturing Director,Married,34850,9,Y,17,8,2,4,2,2,2,2
1931,4,3,4,1,3,45,No,Non-Travel,Sales,2,3,Medical,1,Female,1,Sales Executive,Married,66440,1,Y,12,8,0,9,3,9,0,8
1932,3,3,4,4,3,47,No,Travel_Rarely,Sales,18,4,Medical,1,Female,2,Research Scientist,Single,55820,1,Y,16,8,0,9,3,9,0,7
1933,2,3,1,3,3,30,Yes,Travel_Rarely,Sales,2,3,Life Sciences,1,Male,2,Healthcare Representative,Married,40000,4,Y,12,8,0,7,5,5,0,1
1934,3,3,4,3,3,50,No,Travel_Rarely,Research & Development,1,3,Technical Degree,1,Female,2,Sales Executive,Married,134960,3,Y,18,8,1,22,3,12,1,5
1935,2,3,3,3,2,38,No,Travel_Frequently,Research & Development,13,3,Technical Degree,1,Male,1,Manufacturing Director,Married,32100,0,Y,17,8,2,3,5,2,0,2
1936,3,3,4,3,3,46,No,Travel_Rarely,Research & Development,28,3,Medical,1,Female,3,Human Resources,Divorced,190450,6,Y,11,8,3,13,2,8,0,7
1937,3,3,4,3,3,24,No,Travel_Rarely,Sales,28,3,Life Sciences,1,Female,1,Healthcare Representative,Divorced,118490,1,Y,16,8,1,5,3,4,3,2
1938,2,3,3,2,1,35,Yes,Travel_Rarely,Sales,24,3,Medical,1,Male,3,Healthcare Representative,Divorced,20700,1,Y,13,8,3,5,1,4,0,2
1939,3,3,3,1,3,31,No,Travel_Frequently,Research & Development,5,2,Technical Degree,1,Male,2,Sales Executive,Married,65020,1,Y,12,8,0,4,3,4,0,3
1940,3,3,2,4,3,18,No,Non-Travel,Sales,5,4,Other,1,Male,2,Manager,Single,32300,1,Y,12,8,1,0,3,0,0,0
1941,3,3,3,3,3,54,No,Travel_Rarely,Sales,23,3,Medical,1,Female,1,Laboratory Technician,Married,136030,8,Y,13,8,1,22,2,10,0,8
1942,3,3,3,3,2,35,No,Travel_Rarely,Research & Development,6,4,Medical,1,Female,1,Manufacturing Director,Divorced,119960,1,Y,19,8,2,16,3,16,10,1
1943,2,3,2,1,2,30,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,Female,5,Healthcare Representative,Married,56050,0,Y,12,8,1,9,0,8,1,7
1944,3,3,4,1,3,20,Yes,Travel_Rarely,Research & Development,2,2,Life Sciences,1,Female,2,Research Scientist,Single,63970,1,Y,17,8,1,1,3,1,0,0
1945,3,3,2,2,3,30,Yes,Travel_Frequently,Research & Development,8,4,Medical,1,Male,1,Sales Executive,Single,191440,0,Y,11,8,0,4,3,3,1,2
1946,3,4,4,4,3,26,No,Travel_Rarely,Sales,1,3,Marketing,1,Female,2,Research Scientist,Married,175840,1,Y,20,8,0,8,2,8,1,3
1947,3,4,2,1,2,22,No,Travel_Rarely,Research & Development,8,3,Other,1,Male,2,Sales Representative,Married,49070,1,Y,21,8,1,4,2,4,1,1
1948,3,3,1,3,3,48,No,Travel_Rarely,Human Resources,2,4,Medical,1,Male,2,Sales Executive,Single,45540,2,Y,11,8,2,19,3,2,2,2
1949,3,3,3,3,3,48,No,Travel_Rarely,Sales,3,3,Medical,1,Male,1,Research Director,Single,54150,7,Y,11,8,1,27,1,15,4,8
1950,3,3,4,3,3,41,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,2,Research Scientist,Single,47410,6,Y,16,8,0,8,3,2,2,1
1951,4,3,4,4,3,39,No,Travel_Rarely,Sales,2,3,Life Sciences,1,Male,3,Human Resources,Married,21150,1,Y,18,8,0,21,3,21,11,8
1952,3,3,1,4,3,27,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,Male,2,Human Resources,Married,31610,0,Y,13,8,2,4,0,3,2,2
1953,3,3,2,4,2,35,No,Travel_Rarely,Sales,24,3,Medical,1,Male,5,Sales Executive,Divorced,57450,1,Y,17,8,3,3,4,3,1,2
1954,4,3,4,3,NA,42,No,Travel_Rarely,Research & Development,23,4,Other,1,Male,1,Research Scientist,Married,23730,6,Y,14,8,1,21,3,1,0,0
1955,4,4,1,4,3,50,No,Travel_Rarely,Sales,27,3,Medical,1,Male,2,Sales Executive,Married,33100,4,Y,22,8,1,8,3,1,0,0
1956,2,3,3,4,3,59,No,Travel_Rarely,Research & Development,16,4,Medical,1,Female,5,Laboratory Technician,Single,186650,3,Y,12,8,0,30,3,5,4,3
1957,4,3,1,2,1,37,Yes,Travel_Rarely,Sales,15,3,Marketing,1,Male,2,Laboratory Technician,Married,44850,5,Y,11,8,1,15,2,1,0,0
1958,2,3,3,2,3,55,No,Travel_Frequently,Research & Development,26,2,Life Sciences,1,Female,2,Sales Executive,Married,27890,3,Y,13,8,1,17,2,8,6,7
1959,3,3,2,3,3,41,No,Non-Travel,Research & Development,19,1,Life Sciences,1,Male,2,Research Scientist,Divorced,58280,1,Y,13,8,0,21,0,21,5,10
1960,4,3,2,4,3,38,No,Travel_Rarely,Research & Development,24,2,Other,1,Female,1,Laboratory Technician,Single,23260,8,Y,14,8,0,19,3,1,0,0
1961,2,3,2,1,3,26,Yes,Non-Travel,Research & Development,21,1,Life Sciences,1,Female,1,Manufacturing Director,Single,135250,8,Y,17,8,1,7,4,2,2,2
1962,4,3,1,4,3,52,Yes,Travel_Rarely,Research & Development,5,4,Medical,1,Female,4,Human Resources,Married,14200,1,Y,13,8,1,33,2,32,6,9
1963,3,3,4,4,3,44,No,Travel_Rarely,Research & Development,16,3,Life Sciences,1,Female,1,Healthcare Representative,Married,80200,3,Y,11,8,1,23,2,12,11,11
1964,2,3,4,3,3,50,No,Non-Travel,Human Resources,2,2,Life Sciences,1,Male,1,Laboratory Technician,Married,36880,0,Y,11,8,0,19,3,18,0,13
1965,3,3,3,1,3,36,Yes,Travel_Rarely,Sales,2,4,Technical Degree,1,Male,4,Sales Executive,Single,54820,1,Y,18,8,0,18,3,17,15,14
1966,4,3,4,1,3,39,No,Travel_Frequently,Sales,11,3,Marketing,1,Male,1,Sales Executive,Single,160150,1,Y,11,8,0,21,3,21,2,8
1967,3,3,2,4,2,33,No,Non-Travel,Sales,9,2,Technical Degree,1,Male,5,Sales Representative,Single,12000,0,Y,11,8,1,3,3,2,2,2
1968,2,3,4,4,4,45,No,Travel_Rarely,Research & Development,7,2,Other,1,Male,1,Human Resources,Married,56610,3,Y,12,8,0,26,2,9,1,1
1969,1,4,4,3,3,32,No,Non-Travel,Research & Development,15,3,Medical,1,Male,2,Manager,Single,69290,9,Y,20,8,0,10,6,8,7,7
1970,2,3,2,4,2,34,No,Travel_Rarely,Sales,6,4,Marketing,1,Male,2,Research Director,Divorced,96130,0,Y,12,8,1,16,5,15,0,9
1971,3,3,2,4,1,59,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1,Male,2,Research Scientist,Married,56740,3,Y,12,8,0,14,6,6,0,4
1972,3,4,2,2,3,45,No,Travel_Rarely,Research & Development,16,1,Medical,1,Male,2,Sales Executive,Single,54840,1,Y,20,8,3,6,6,6,0,4
1973,4,4,3,2,3,53,No,Travel_Frequently,Sales,8,2,Medical,1,Male,2,Research Scientist,Married,120610,2,Y,20,8,1,30,2,15,6,12
1974,3,3,1,3,2,36,Yes,Travel_Rarely,Research & Development,7,2,Life Sciences,1,Female,1,Research Scientist,Divorced,56600,7,Y,12,8,0,9,3,1,0,0
1975,3,3,1,1,3,26,Yes,Travel_Frequently,Sales,2,3,Life Sciences,1,Male,2,Research Scientist,Married,48210,6,Y,14,8,2,6,2,3,1,2
1976,2,3,3,3,3,34,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1,Male,1,Sales Representative,Married,64100,1,Y,13,8,1,1,5,1,0,0
1977,4,3,4,2,3,28,No,Travel_Rarely,Research & Development,10,3,Other,1,Male,2,Sales Representative,Married,52100,1,Y,15,8,0,1,1,1,0,0
1978,1,3,3,3,3,38,No,Travel_Frequently,Sales,9,4,Medical,1,Male,2,Research Scientist,Married,26950,3,Y,14,8,1,8,4,2,2,2
1979,3,3,2,3,2,50,No,Travel_Rarely,Research & Development,5,4,Life Sciences,1,Male,1,Sales Executive,Married,118780,2,Y,13,8,1,29,2,8,7,7
1980,3,4,4,2,2,37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Male,1,Laboratory Technician,Single,170680,3,Y,23,8,0,8,6,4,0,1
1981,3,3,3,1,2,40,No,Travel_Rarely,Human Resources,2,3,Medical,1,Male,5,Sales Executive,Married,24550,1,Y,15,8,1,8,2,7,7,5
1982,2,3,1,3,3,26,No,Travel_Frequently,Research & Development,3,3,Medical,1,Male,2,Laboratory Technician,Divorced,139640,1,Y,11,8,2,5,1,5,1,3
1983,2,3,4,4,3,46,No,Travel_Rarely,Research & Development,2,1,Medical,1,Female,3,Research Scientist,Divorced,49410,9,Y,13,8,2,23,2,2,2,2
1984,3,3,3,3,3,54,No,Travel_Rarely,Research & Development,5,3,Medical,1,Female,2,Manufacturing Director,Married,24780,6,Y,11,8,0,13,0,9,7,0
1985,3,3,1,3,3,56,No,Travel_Frequently,Research & Development,1,2,Life Sciences,1,Female,2,Manufacturing Director,Married,52280,2,Y,11,8,0,18,4,5,0,3
1986,3,3,4,4,2,36,No,Travel_Rarely,Research & Development,4,2,Life Sciences,1,Female,2,Human Resources,Single,44780,0,Y,18,8,1,15,3,14,7,8
1987,2,3,3,1,4,55,No,Non-Travel,Research & Development,2,3,Medical,1,Female,2,Manager,Single,75470,7,Y,16,8,0,31,2,9,6,2
1988,2,4,3,4,3,43,No,Travel_Rarely,Sales,25,2,Life Sciences,1,Male,3,Research Scientist,Divorced,50550,5,Y,22,8,0,18,2,1,0,0
1989,2,4,4,4,3,20,Yes,Travel_Frequently,Sales,8,3,Marketing,1,Male,3,Sales Executive,Single,34640,1,Y,20,8,0,2,3,2,0,2
1990,3,3,3,1,2,21,Yes,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,1,Manager,Single,57750,1,Y,18,8,0,1,2,1,1,0
1991,3,3,4,1,3,46,No,Travel_Rarely,Sales,12,3,Marketing,1,Female,3,Healthcare Representative,Divorced,89430,8,Y,12,8,1,19,6,16,1,7
1992,3,4,1,3,4,51,Yes,Travel_Rarely,Sales,23,3,Medical,1,Female,2,Research Scientist,Married,192720,9,Y,20,8,0,18,2,10,2,7
1993,2,3,2,1,2,28,Yes,Non-Travel,Research & Development,19,4,Life Sciences,1,Female,4,Laboratory Technician,Single,52380,1,Y,17,8,1,10,4,10,1,9
1994,1,3,1,1,3,26,No,Travel_Rarely,Research & Development,5,4,Medical,1,Female,2,Sales Executive,Married,46820,1,Y,11,8,1,6,3,5,1,3
1995,3,3,3,1,2,30,No,Travel_Rarely,Research & Development,8,3,Medical,1,Female,1,Sales Executive,Married,183000,0,Y,14,8,0,7,6,6,0,2
1996,4,3,2,3,3,41,No,Travel_Rarely,Sales,1,4,Life Sciences,1,Female,1,Research Director,Married,52570,1,Y,14,8,0,10,2,10,0,8
1997,3,3,3,3,2,38,No,Travel_Rarely,Research & Development,5,3,Technical Degree,1,Male,1,Sales Executive,Married,63490,NA,Y,11,8,0,20,3,19,1,9
1998,3,3,1,4,3,40,No,Travel_Rarely,Sales,1,4,Marketing,1,Male,1,Sales Executive,Married,48690,4,Y,12,8,0,14,2,11,11,1
1999,2,3,1,3,3,27,No,Non-Travel,Sales,11,3,Technical Degree,1,Female,2,Laboratory Technician,Married,99850,1,Y,14,8,1,3,3,3,1,2
2000,3,3,4,2,3,55,No,Travel_Frequently,Research & Development,23,5,Life Sciences,1,Male,3,Laboratory Technician,Married,36970,3,Y,13,8,1,23,1,3,1,2
2001,4,3,3,3,4,28,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Male,2,Healthcare Representative,Single,74570,3,Y,11,8,2,10,1,8,1,7
2002,3,3,2,1,3,44,Yes,Travel_Rarely,Research & Development,18,4,Life Sciences,1,Female,2,Sales Executive,Married,21190,9,Y,15,8,0,24,3,20,3,6
2003,3,3,4,4,3,33,No,Travel_Rarely,Sales,23,4,Marketing,1,Female,4,Sales Executive,Divorced,39830,4,Y,12,8,0,9,3,3,1,2
2004,2,4,4,1,3,35,Yes,Travel_Rarely,Sales,7,4,Life Sciences,1,Male,3,Sales Representative,Single,61180,0,Y,21,8,1,9,3,8,4,7
2005,3,3,1,3,3,33,Yes,Travel_Frequently,Research & Development,1,2,Life Sciences,1,Female,1,Sales Executive,Single,62140,1,Y,19,8,2,14,3,13,3,8
2006,3,3,1,3,2,28,No,Travel_Rarely,Human Resources,1,1,Human Resources,1,Male,2,Research Scientist,Divorced,63470,1,Y,15,8,1,4,2,4,2,2
2007,3,3,1,4,2,34,No,Travel_Frequently,Sales,29,4,Marketing,1,Male,1,Research Scientist,Single,115100,0,Y,14,8,1,7,5,6,0,4
2008,2,4,4,4,3,37,No,Travel_Rarely,Research & Development,7,4,Life Sciences,1,Male,4,Sales Executive,Divorced,71430,2,Y,21,8,0,8,6,1,0,0
2009,2,3,4,4,4,25,Yes,Travel_Rarely,Human Resources,25,4,Human Resources,1,Female,2,Research Scientist,Married,82680,1,Y,12,8,0,7,3,7,5,6
2010,4,3,1,3,2,26,Yes,Travel_Rarely,Sales,8,2,Marketing,1,Male,2,Sales Executive,Divorced,80950,1,Y,15,8,0,1,3,1,0,0
2011,3,3,1,2,3,33,Yes,Travel_Rarely,Research & Development,8,2,Life Sciences,1,Male,4,Manufacturing Director,Single,29040,4,Y,13,8,0,5,2,2,2,2
2012,2,3,4,1,3,42,No,Travel_Rarely,Research & Development,11,1,Life Sciences,1,Male,4,Research Scientist,Married,60320,0,Y,14,8,0,23,2,22,13,7
2013,3,3,1,2,3,28,Yes,Travel_Frequently,Research & Development,7,3,Life Sciences,1,Male,2,Manager,Divorced,29760,1,Y,14,8,0,1,3,1,0,0
2014,3,3,4,3,3,50,Yes,Travel_Frequently,Research & Development,1,4,Medical,1,Male,2,Research Scientist,Single,159920,3,Y,14,8,0,5,3,0,0,0
2015,2,3,4,2,3,33,No,Travel_Frequently,Sales,9,3,Medical,1,Female,2,Research Scientist,Married,46490,0,Y,12,8,0,4,2,3,0,2
2016,3,4,3,4,3,34,No,Non-Travel,Sales,1,1,Marketing,1,Female,2,Research Director,Married,26960,3,Y,23,8,0,6,3,0,0,0
2017,3,3,1,4,NA,48,No,Non-Travel,Sales,2,1,Life Sciences,1,Male,2,Sales Executive,Single,23700,2,Y,11,8,0,27,3,5,2,1
2018,3,3,2,3,3,45,No,Non-Travel,Research & Development,1,3,Medical,1,Female,2,Human Resources,Married,125040,1,Y,12,8,1,15,2,15,4,12
2019,3,3,2,2,3,52,No,Travel_Rarely,Sales,1,3,Life Sciences,1,Male,1,Sales Executive,Single,59740,7,Y,18,8,1,18,6,8,4,0
2020,2,3,3,3,3,38,No,Travel_Rarely,Research & Development,6,2,Medical,1,Male,1,Research Scientist,Divorced,47360,0,Y,11,8,1,9,3,8,2,7
2021,4,3,3,4,3,29,No,Travel_Rarely,Research & Development,8,3,Medical,1,Female,4,Research Scientist,Divorced,52960,4,Y,14,8,0,11,3,7,1,7
2022,3,3,4,2,2,28,No,Travel_Rarely,Human Resources,1,3,Human Resources,1,Female,4,Laboratory Technician,Divorced,67810,0,Y,15,8,1,10,2,9,1,7
2023,3,3,1,3,3,46,No,Travel_Rarely,Research & Development,6,4,Medical,1,Male,3,Sales Executive,Married,21740,3,Y,11,8,1,23,3,12,4,9
2024,3,4,4,2,3,38,No,Travel_Rarely,Research & Development,7,4,Medical,1,Male,1,Sales Executive,Single,66530,7,Y,20,8,1,10,2,1,0,0
2025,3,3,3,1,3,43,No,Travel_Frequently,Research & Development,5,3,Medical,1,Female,2,Laboratory Technician,Married,96990,8,Y,19,8,1,18,3,8,0,1
2026,3,3,1,4,3,39,Yes,Travel_Frequently,Sales,1,3,Marketing,1,Male,2,Healthcare Representative,Divorced,67550,7,Y,14,8,1,21,2,18,11,5
2027,3,3,3,3,4,40,No,Travel_Rarely,Research & Development,1,1,Life Sciences,1,Male,1,Healthcare Representative,Single,22130,1,Y,17,8,0,21,4,20,4,9
2028,2,3,4,2,4,21,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Female,1,Research Scientist,Single,26100,1,Y,11,8,1,2,3,2,2,2
2029,3,3,3,2,2,39,No,Non-Travel,Research & Development,6,3,Life Sciences,1,Male,1,Laboratory Technician,Single,28510,9,Y,15,8,0,9,2,5,0,3
2030,4,3,1,4,3,36,No,Non-Travel,Research & Development,1,3,Medical,1,Male,3,Sales Representative,Single,34520,2,Y,13,8,3,18,4,11,0,9
2031,3,3,3,4,3,31,No,Travel_Frequently,Research & Development,7,3,Life Sciences,1,Male,1,Sales Executive,Married,52580,0,Y,14,8,3,3,5,2,2,2
2032,3,3,1,2,1,28,No,Travel_Rarely,Sales,2,4,Marketing,1,Male,1,Sales Executive,Married,93550,0,Y,11,8,0,6,4,5,0,4
2033,3,3,4,4,3,35,No,Travel_Frequently,Research & Development,9,2,Other,1,Female,1,Manufacturing Director,Divorced,104960,1,Y,13,8,1,5,2,5,0,2
2034,2,4,4,2,3,49,No,Travel_Rarely,Sales,2,2,Medical,1,Female,1,Sales Executive,Married,63800,6,Y,23,8,1,22,1,9,2,3
2035,2,3,4,3,2,34,No,Travel_Frequently,Sales,9,1,Technical Degree,1,Male,2,Sales Executive,Single,26570,2,Y,13,8,1,5,3,3,0,2
2036,1,3,4,2,2,29,No,Travel_Frequently,Research & Development,1,4,Medical,1,Male,3,Research Scientist,Divorced,27160,0,Y,18,8,0,8,2,7,1,1
2037,4,3,2,4,3,42,No,Travel_Rarely,Sales,21,2,Life Sciences,1,Female,1,Healthcare Representative,Single,22010,4,Y,12,8,1,16,3,1,0,0
2038,1,4,2,4,2,29,No,Travel_Rarely,Sales,4,2,Other,1,Female,2,Healthcare Representative,Married,65400,1,Y,22,8,0,10,2,10,1,2
2039,2,3,3,3,4,38,No,Travel_Rarely,Research & Development,1,3,Medical,1,Female,1,Human Resources,Married,38160,1,Y,13,8,2,7,2,7,5,0
2040,3,3,3,3,3,28,No,Travel_Frequently,Sales,6,4,Life Sciences,1,Male,1,Manager,Divorced,52530,1,Y,15,8,0,3,2,3,0,2
2041,4,3,3,3,3,18,Yes,Non-Travel,Research & Development,2,4,Medical,1,Male,3,Laboratory Technician,Single,109650,1,Y,18,8,0,0,5,0,0,0
2042,2,3,1,1,3,33,Yes,Travel_Rarely,Research & Development,3,2,Life Sciences,1,Male,1,Sales Executive,Single,49360,0,Y,14,8,0,6,2,5,0,3
2043,3,3,2,4,3,41,No,Travel_Rarely,Research & Development,4,2,Medical,1,Male,2,Research Scientist,Married,25430,3,Y,12,8,0,6,3,1,0,0
2044,4,3,3,3,2,31,Yes,Travel_Frequently,Sales,10,3,Technical Degree,1,Female,1,Research Director,Married,53040,1,Y,17,8,0,2,3,2,2,2
2045,3,3,3,4,3,37,No,Travel_Rarely,Research & Development,23,3,Life Sciences,1,Male,3,Manufacturing Director,Divorced,166590,7,Y,16,8,1,9,2,6,1,3
2046,3,3,4,3,3,27,No,Travel_Rarely,Research & Development,6,2,Medical,1,Female,1,Healthcare Representative,Married,42600,1,Y,11,8,2,4,2,4,2,2
2047,3,3,2,3,2,34,No,Travel_Rarely,Sales,1,1,Marketing,1,Female,2,Laboratory Technician,Married,24760,1,Y,19,8,0,6,2,6,1,3
2048,2,3,3,3,1,35,No,Travel_Rarely,Research & Development,6,3,Life Sciences,1,Female,3,Laboratory Technician,Single,31020,1,Y,13,8,1,6,3,5,1,4
2049,1,3,4,1,1,29,Yes,Travel_Rarely,Research & Development,6,3,Life Sciences,1,Male,1,Sales Executive,Married,22440,1,Y,12,8,3,11,5,11,3,10
2050,1,3,2,3,2,40,No,Travel_Frequently,Research & Development,2,4,Medical,1,Male,4,Human Resources,Single,75960,9,Y,11,8,0,20,0,18,2,13
2051,1,3,3,1,2,42,Yes,Travel_Frequently,Sales,2,4,Life Sciences,1,Male,1,Laboratory Technician,Single,22850,0,Y,16,8,0,22,3,21,13,14
2052,2,4,2,1,4,42,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1,Male,4,Laboratory Technician,Single,30340,7,Y,21,8,1,9,3,6,1,5
